dataset_label,scenario_label,onset_time_s,ramp_duration_s,direction_label,offset_mode_label,position_offset_north_m,position_offset_east_m,position_offset_down_m,velocity_offset_north_mps,velocity_offset_east_mps,velocity_offset_down_mps,total_samples,spoof_labeled_samples,clean_labeled_samples,trusted_verdicts,flagged_verdicts,rejected_verdicts,anomaly_tpr,anomaly_fpr,rejected_tpr,rejected_fpr,first_spoof_labeled_sample_index,first_anomaly_sample_index,first_rejected_sample_index,samples_from_onset_to_first_anomaly,samples_from_onset_to_first_rejection,mean_evaluation_latency_us,p95_evaluation_latency_us,max_evaluation_latency_us
px4_hover,northwest_onset_4.0_ramp_1.0_pos,4.0,1.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,54,15,51,0.584070796460177,0.0,0.45132743362831856,0.0,8,12,12,5,5,230.94363333333334,254.703,389.404
px4_hover,northwest_onset_4.0_ramp_1.0_posvel,4.0,1.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,113,7,9,1,110,0.9823008849557522,0.0,0.9734513274336283,0.0,8,10,11,3,4,230.68196666666648,262.40299999999996,348.70399999999995
px4_hover,north_onset_4.0_ramp_2.5_pos,4.0,2.5,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,48,20,52,0.6371681415929203,0.0,0.46017699115044247,0.0,8,15,16,8,9,231.14529999999988,261.203,385.305
px4_hover,north_onset_4.0_ramp_2.5_posvel,4.0,2.5,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,113,7,17,1,102,0.911504424778761,0.0,0.9026548672566371,0.0,8,14,15,7,8,237.32619166666655,328.504,436.505
px4_hover,east_onset_4.0_ramp_2.5_pos,4.0,2.5,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,49,20,51,0.6283185840707964,0.0,0.45132743362831856,0.0,8,15,16,8,9,230.98360833333328,255.60300000000004,364.004
px4_hover,east_onset_4.0_ramp_2.5_posvel,4.0,2.5,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,113,7,26,1,93,0.831858407079646,0.0,0.8230088495575221,0.0,8,14,15,7,8,233.00531666666657,260.703,476.806
px4_hover,northeast_onset_4.0_ramp_2.5_pos,4.0,2.5,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,45,22,53,0.6637168141592921,0.0,0.4690265486725664,0.0,8,15,16,8,9,231.62780833333323,261.70300000000003,349.00399999999996
px4_hover,northeast_onset_4.0_ramp_2.5_posvel,4.0,2.5,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,113,7,17,1,102,0.911504424778761,0.0,0.9026548672566371,0.0,8,14,15,7,8,259.3656500000001,313.803,402.10499999999996
px4_hover,northwest_onset_4.0_ramp_2.5_pos,4.0,2.5,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,57,16,47,0.5575221238938053,0.0,0.415929203539823,0.0,8,15,16,8,9,244.92129166666652,309.904,335.904
px4_hover,northwest_onset_4.0_ramp_2.5_posvel,4.0,2.5,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,113,7,27,2,91,0.8230088495575221,0.0,0.8053097345132744,0.0,8,13,15,6,8,235.38452499999988,269.00300000000004,364.304
px4_hover,north_onset_4.0_ramp_5.0_pos,4.0,5.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,54,23,43,0.584070796460177,0.0,0.3805309734513274,0.0,8,21,25,14,18,234.48866666666655,268.804,401.905
px4_hover,north_onset_4.0_ramp_5.0_posvel,4.0,5.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,113,7,73,14,33,0.415929203539823,0.0,0.2920353982300885,0.0,8,22,37,15,30,232.06698333333324,255.80299999999997,579.807
px4_hover,east_onset_4.0_ramp_5.0_pos,4.0,5.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,55,23,42,0.5752212389380531,0.0,0.37168141592920356,0.0,8,21,25,14,18,228.41109166666658,243.403,267.003
px4_hover,east_onset_4.0_ramp_5.0_posvel,4.0,5.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,113,7,89,14,17,0.2743362831858407,0.0,0.1504424778761062,0.0,8,22,41,15,34,231.4511249999999,249.903,449.906
px4_hover,northeast_onset_4.0_ramp_5.0_pos,4.0,5.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,51,25,44,0.6106194690265486,0.0,0.3893805309734513,0.0,8,21,25,14,18,234.09284166666652,272.203,344.10400000000004
px4_hover,northeast_onset_4.0_ramp_5.0_posvel,4.0,5.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,113,7,72,14,34,0.4247787610619469,0.0,0.3008849557522124,0.0,8,22,37,15,30,230.84362499999992,255.203,336.604
px4_hover,northwest_onset_4.0_ramp_5.0_pos,4.0,5.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,62,19,39,0.5132743362831859,0.0,0.34513274336283184,0.0,8,20,24,13,17,238.56289166666662,349.804,470.00600000000003
px4_hover,northwest_onset_4.0_ramp_5.0_posvel,4.0,5.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,113,7,107,13,0,0.11504424778761062,0.0,0.0,0.0,8,22,,15,,231.78864166666662,260.503,381.40500000000003
px4_hover,north_onset_4.0_ramp_10.0_pos,4.0,10.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,69,44,7,0.45132743362831856,0.0,0.061946902654867256,0.0,8,36,56,29,49,233.54866666666663,268.204,606.5079999999999
px4_hover,north_onset_4.0_ramp_10.0_posvel,4.0,10.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,233.68366666666654,259.403,431.505
px4_hover,east_onset_4.0_ramp_10.0_pos,4.0,10.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,69,51,0,0.45132743362831856,0.0,0.0,0.0,8,35,,28,,230.40529166666653,245.503,478.706
px4_hover,east_onset_4.0_ramp_10.0_posvel,4.0,10.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,234.6870083333332,287.504,571.407
px4_hover,northeast_onset_4.0_ramp_10.0_pos,4.0,10.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,113,7,65,41,14,0.48672566371681414,0.0,0.12389380530973451,0.0,8,35,55,28,48,226.7594166666666,242.403,288.003
px4_hover,northeast_onset_4.0_ramp_10.0_posvel,4.0,10.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,230.64946666666654,253.103,572.507
px4_hover,northwest_onset_4.0_ramp_10.0_pos,4.0,10.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,113,7,78,42,0,0.37168141592920356,0.0,0.0,0.0,8,36,,29,,230.75362499999977,261.003,340.204
px4_hover,northwest_onset_4.0_ramp_10.0_posvel,4.0,10.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,233.94867499999975,262.40299999999996,731.909
px4_hover,north_onset_4.0_ramp_20.0_pos,4.0,20.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,230.24028333333328,255.60300000000004,360.404
px4_hover,north_onset_4.0_ramp_20.0_posvel,4.0,20.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,231.28114166666654,261.104,379.204
px4_hover,east_onset_4.0_ramp_20.0_pos,4.0,20.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,113,7,120,0,0,0.0,0.0,0.0,0.0,8,,,,,230.58779166666665,251.20299999999997,301.404
